,Month,Hour,Year,Day,Count,date,maxtemp,atemp,mintemp,maxhum,ahum,minhum,maxwind,awind,minwind,prec,Day of week
4713,6,9,2019,1,437,2019-06-01,91.0,82.8,75.0,91.0,73.0,48.0,9.0,4.0,0.0,0.0,5.0
4714,6,9,2019,2,305,2019-06-02,94.0,82.3,73.0,97.0,74.3,47.0,14.0,4.3,0.0,0.0,6.0
4715,6,9,2019,3,469,2019-06-03,93.0,82.7,72.0,97.0,74.3,45.0,12.0,6.1,0.0,0.0,0.0
4716,6,9,2019,4,469,2019-06-04,85.0,78.1,73.0,93.0,84.8,67.0,14.0,3.7,0.0,0.0,1.0
4717,6,9,2019,5,487,2019-06-05,91.0,80.6,76.0,94.0,81.6,55.0,14.0,6.0,0.0,1.0,2.0
4718,6,9,2019,6,586,2019-06-06,92.0,77.5,69.0,93.0,78.7,54.0,29.0,6.7,0.0,1.0,3.0
4719,6,9,2019,7,605,2019-06-07,95.0,83.6,71.0,91.0,63.6,39.0,12.0,6.8,0.0,1.0,4.0
4720,6,9,2019,8,419,2019-06-08,97.0,83.3,69.0,93.0,66.0,37.0,6.0,2.9,0.0,0.0,5.0
4721,6,9,2019,9,347,2019-06-09,97.0,82.5,73.0,94.0,67.6,39.0,41.0,12.0,0.0,0.0,6.0
4722,6,9,2019,10,466,2019-06-10,88.0,80.4,74.0,79.0,63.7,46.0,21.0,14.2,8.0,1.0,0.0
4723,6,9,2019,11,450,2019-06-11,79.0,74.4,71.0,93.0,69.5,55.0,12.0,5.1,0.0,0.0,1.0
4724,6,9,2019,12,484,2019-06-12,90.0,77.2,66.0,93.0,71.7,43.0,8.0,3.0,0.0,1.0,2.0
4725,6,9,2019,13,550,2019-06-13,91.0,80.1,69.0,87.0,57.5,30.0,10.0,5.5,0.0,0.0,3.0
4726,6,9,2019,14,563,2019-06-14,91.0,80.7,69.0,90.0,66.4,43.0,17.0,9.9,0.0,0.0,4.0
4727,6,9,2019,15,329,2019-06-15,95.0,83.5,76.0,91.0,71.9,44.0,26.0,13.8,9.0,0.0,5.0
4728,6,9,2019,16,243,2019-06-16,96.0,84.5,72.0,87.0,69.7,46.0,18.0,13.0,7.0,0.0,6.0
4729,6,9,2019,17,358,2019-06-17,90.0,77.3,70.0,93.0,77.6,46.0,23.0,7.0,0.0,1.0,0.0
4730,6,9,2019,18,480,2019-06-18,93.0,82.7,72.0,93.0,72.4,45.0,14.0,4.8,0.0,0.0,1.0
4731,6,9,2019,19,439,2019-06-19,96.0,85.8,78.0,90.0,73.1,49.0,18.0,11.2,3.0,0.0,2.0
4732,6,9,2019,20,427,2019-06-20,96.0,85.6,80.0,88.0,76.8,58.0,18.0,11.2,7.0,0.0,3.0
4733,6,9,2019,21,513,2019-06-21,95.0,86.1,80.0,88.0,73.5,54.0,20.0,14.5,9.0,0.0,4.0
4734,6,9,2019,22,338,2019-06-22,93.0,84.1,76.0,87.0,75.8,54.0,20.0,11.6,3.0,1.0,5.0
4735,6,9,2019,23,293,2019-06-23,95.0,86.5,81.0,91.0,74.8,54.0,18.0,13.4,9.0,1.0,6.0
4736,6,9,2019,24,418,2019-06-24,83.0,74.9,69.0,91.0,80.9,58.0,20.0,10.5,0.0,0.0,0.0
4737,6,9,2019,25,487,2019-06-25,93.0,79.2,70.0,90.0,72.4,50.0,22.0,7.2,0.0,1.0,1.0
4738,6,9,2019,26,509,2019-06-26,91.0,79.6,70.0,93.0,77.8,51.0,21.0,5.9,0.0,0.0,2.0
4739,6,9,2019,27,485,2019-06-27,94.0,79.2,72.0,94.0,83.5,49.0,35.0,5.7,0.0,0.0,3.0
4740,6,9,2019,28,454,2019-06-28,93.0,80.3,73.0,97.0,79.9,49.0,9.0,4.4,0.0,1.0,4.0
4741,6,9,2019,29,295,2019-06-29,94.0,81.6,70.0,93.0,70.0,47.0,21.0,5.8,0.0,0.0,5.0
4742,6,9,2019,30,162,2019-06-30,86.0,75.8,69.0,93.0,80.5,55.0,31.0,7.9,0.0,1.0,6.0
4743,6,10,2018,1,56,2018-06-01,99.0,85.5,76.0,94.0,67.6,39.0,15.0,5.4,0.0,0.0,4.0
4744,6,10,2018,2,68,2018-06-02,91.0,79.9,74.0,94.0,72.3,48.0,24.0,7.6,0.0,0.0,5.0
4745,6,10,2018,3,74,2018-06-03,100.0,85.6,73.0,97.0,63.4,33.0,15.0,9.2,0.0,0.0,6.0
4746,6,10,2018,4,30,2018-06-04,99.0,85.6,76.0,91.0,65.1,34.0,15.0,9.6,5.0,1.0,0.0
4747,6,10,2018,5,40,2018-06-05,98.0,84.3,74.0,97.0,66.8,30.0,16.0,9.9,0.0,0.0,1.0
4748,6,10,2018,6,50,2018-06-06,96.0,82.7,71.0,96.0,69.1,35.0,18.0,7.5,0.0,0.0,2.0
4749,6,10,2018,7,60,2018-06-07,96.0,81.4,74.0,97.0,74.6,38.0,28.0,7.9,0.0,0.0,3.0
4750,6,10,2018,8,99,2018-06-08,98.0,84.9,76.0,97.0,68.2,33.0,18.0,12.0,5.0,0.0,4.0
4751,6,10,2018,9,122,2018-06-09,97.0,85.7,77.0,90.0,63.6,37.0,21.0,14.5,9.0,0.0,5.0
4752,6,10,2018,10,96,2018-06-10,98.0,85.1,77.0,94.0,65.9,30.0,20.0,13.3,8.0,0.0,6.0
4753,6,10,2018,11,82,2018-06-11,98.0,84.0,73.0,96.0,67.0,30.0,17.0,8.1,0.0,0.0,0.0
4754,6,10,2018,12,75,2018-06-12,97.0,81.4,69.0,96.0,70.7,34.0,23.0,7.1,0.0,0.0,1.0
4755,6,10,2018,13,98,2018-06-13,96.0,80.9,71.0,97.0,73.8,40.0,23.0,8.2,0.0,0.0,2.0
4756,6,10,2018,14,91,2018-06-14,94.0,81.9,71.0,100.0,73.8,42.0,21.0,9.2,0.0,0.0,3.0
4757,6,10,2018,15,102,2018-06-15,93.0,80.5,70.0,97.0,75.0,45.0,16.0,5.0,0.0,0.0,4.0
4758,6,10,2018,16,125,2018-06-16,94.0,80.0,75.0,100.0,81.2,46.0,17.0,9.1,0.0,0.0,5.0
4759,6,10,2018,17,168,2018-06-17,80.0,76.2,74.0,100.0,92.7,85.0,15.0,8.3,3.0,1.0,6.0
4760,6,10,2018,18,125,2018-06-18,82.0,77.8,75.0,97.0,88.0,74.0,10.0,6.3,0.0,1.0,0.0
4761,6,10,2018,19,59,2018-06-19,93.0,80.8,74.0,100.0,79.8,47.0,12.0,4.4,0.0,1.0,1.0
4762,6,10,2018,20,62,2018-06-20,98.0,85.5,76.0,97.0,71.1,42.0,16.0,9.9,6.0,1.0,2.0
4763,6,10,2018,21,140,2018-06-21,98.0,85.3,75.0,94.0,68.7,40.0,22.0,13.9,6.0,1.0,3.0
4764,6,10,2018,22,200,2018-06-22,98.0,85.8,77.0,94.0,65.9,39.0,22.0,15.2,7.0,0.0,4.0
4765,6,10,2018,23,257,2018-06-23,94.0,83.8,77.0,90.0,70.8,45.0,18.0,12.9,7.0,0.0,5.0
4766,6,10,2018,24,215,2018-06-24,97.0,85.0,77.0,96.0,70.0,35.0,17.0,11.3,7.0,0.0,6.0
4767,6,10,2018,25,158,2018-06-25,98.0,85.0,75.0,96.0,66.6,35.0,18.0,11.2,6.0,0.0,0.0
4768,6,10,2018,26,134,2018-06-26,98.0,84.0,74.0,97.0,69.9,36.0,18.0,10.9,6.0,1.0,1.0
4769,6,10,2018,27,172,2018-06-27,98.0,85.1,76.0,91.0,67.8,39.0,22.0,13.4,6.0,0.0,2.0
4770,6,10,2018,28,133,2018-06-28,99.0,85.8,77.0,94.0,65.6,33.0,22.0,13.5,6.0,0.0,3.0
4771,6,10,2018,29,199,2018-06-29,103.0,85.9,76.0,91.0,63.8,25.0,18.0,11.9,8.0,0.0,4.0
4772,6,10,2018,30,216,2018-06-30,100.0,86.4,74.0,93.0,60.6,29.0,15.0,9.2,0.0,0.0,5.0
4773,6,10,2019,1,667,2019-06-01,91.0,82.8,75.0,91.0,73.0,48.0,9.0,4.0,0.0,0.0,5.0
4774,6,10,2019,2,622,2019-06-02,94.0,82.3,73.0,97.0,74.3,47.0,14.0,4.3,0.0,0.0,6.0
4775,6,10,2019,3,455,2019-06-03,93.0,82.7,72.0,97.0,74.3,45.0,12.0,6.1,0.0,0.0,0.0
4776,6,10,2019,4,378,2019-06-04,85.0,78.1,73.0,93.0,84.8,67.0,14.0,3.7,0.0,0.0,1.0
4777,6,10,2019,5,370,2019-06-05,91.0,80.6,76.0,94.0,81.6,55.0,14.0,6.0,0.0,1.0,2.0
4778,6,10,2019,6,511,2019-06-06,92.0,77.5,69.0,93.0,78.7,54.0,29.0,6.7,0.0,1.0,3.0
4779,6,10,2019,7,579,2019-06-07,95.0,83.6,71.0,91.0,63.6,39.0,12.0,6.8,0.0,1.0,4.0
4780,6,10,2019,8,671,2019-06-08,97.0,83.3,69.0,93.0,66.0,37.0,6.0,2.9,0.0,0.0,5.0
4781,6,10,2019,9,624,2019-06-09,97.0,82.5,73.0,94.0,67.6,39.0,41.0,12.0,0.0,0.0,6.0
4782,6,10,2019,10,401,2019-06-10,88.0,80.4,74.0,79.0,63.7,46.0,21.0,14.2,8.0,1.0,0.0
4783,6,10,2019,11,415,2019-06-11,79.0,74.4,71.0,93.0,69.5,55.0,12.0,5.1,0.0,0.0,1.0
4784,6,10,2019,12,392,2019-06-12,90.0,77.2,66.0,93.0,71.7,43.0,8.0,3.0,0.0,1.0,2.0
4785,6,10,2019,13,399,2019-06-13,91.0,80.1,69.0,87.0,57.5,30.0,10.0,5.5,0.0,0.0,3.0
4786,6,10,2019,14,492,2019-06-14,91.0,80.7,69.0,90.0,66.4,43.0,17.0,9.9,0.0,0.0,4.0
4787,6,10,2019,15,616,2019-06-15,95.0,83.5,76.0,91.0,71.9,44.0,26.0,13.8,9.0,0.0,5.0
4788,6,10,2019,16,450,2019-06-16,96.0,84.5,72.0,87.0,69.7,46.0,18.0,13.0,7.0,0.0,6.0
4789,6,10,2019,17,296,2019-06-17,90.0,77.3,70.0,93.0,77.6,46.0,23.0,7.0,0.0,1.0,0.0
4790,6,10,2019,18,357,2019-06-18,93.0,82.7,72.0,93.0,72.4,45.0,14.0,4.8,0.0,0.0,1.0
4791,6,10,2019,19,330,2019-06-19,96.0,85.8,78.0,90.0,73.1,49.0,18.0,11.2,3.0,0.0,2.0
4792,6,10,2019,20,385,2019-06-20,96.0,85.6,80.0,88.0,76.8,58.0,18.0,11.2,7.0,0.0,3.0
4793,6,10,2019,21,508,2019-06-21,95.0,86.1,80.0,88.0,73.5,54.0,20.0,14.5,9.0,0.0,4.0
4794,6,10,2019,22,677,2019-06-22,93.0,84.1,76.0,87.0,75.8,54.0,20.0,11.6,3.0,1.0,5.0
4795,6,10,2019,23,488,2019-06-23,95.0,86.5,81.0,91.0,74.8,54.0,18.0,13.4,9.0,1.0,6.0
4796,6,10,2019,24,312,2019-06-24,83.0,74.9,69.0,91.0,80.9,58.0,20.0,10.5,0.0,0.0,0.0
4797,6,10,2019,25,366,2019-06-25,93.0,79.2,70.0,90.0,72.4,50.0,22.0,7.2,0.0,1.0,1.0
4798,6,10,2019,26,373,2019-06-26,91.0,79.6,70.0,93.0,77.8,51.0,21.0,5.9,0.0,0.0,2.0
4799,6,10,2019,27,407,2019-06-27,94.0,79.2,72.0,94.0,83.5,49.0,35.0,5.7,0.0,0.0,3.0
4800,6,10,2019,28,457,2019-06-28,93.0,80.3,73.0,97.0,79.9,49.0,9.0,4.4,0.0,1.0,4.0
4801,6,10,2019,29,510,2019-06-29,94.0,81.6,70.0,93.0,70.0,47.0,21.0,5.8,0.0,0.0,5.0
4802,6,10,2019,30,292,2019-06-30,86.0,75.8,69.0,93.0,80.5,55.0,31.0,7.9,0.0,1.0,6.0
4803,6,11,2018,1,91,2018-06-01,99.0,85.5,76.0,94.0,67.6,39.0,15.0,5.4,0.0,0.0,4.0
4804,6,11,2018,2,120,2018-06-02,91.0,79.9,74.0,94.0,72.3,48.0,24.0,7.6,0.0,0.0,5.0
4805,6,11,2018,3,114,2018-06-03,100.0,85.6,73.0,97.0,63.4,33.0,15.0,9.2,0.0,0.0,6.0
4806,6,11,2018,4,75,2018-06-04,99.0,85.6,76.0,91.0,65.1,34.0,15.0,9.6,5.0,1.0,0.0
4807,6,11,2018,5,96,2018-06-05,98.0,84.3,74.0,97.0,66.8,30.0,16.0,9.9,0.0,0.0,1.0
4808,6,11,2018,6,100,2018-06-06,96.0,82.7,71.0,96.0,69.1,35.0,18.0,7.5,0.0,0.0,2.0
4809,6,11,2018,7,145,2018-06-07,96.0,81.4,74.0,97.0,74.6,38.0,28.0,7.9,0.0,0.0,3.0
4810,6,11,2018,8,181,2018-06-08,98.0,84.9,76.0,97.0,68.2,33.0,18.0,12.0,5.0,0.0,4.0
4811,6,11,2018,9,167,2018-06-09,97.0,85.7,77.0,90.0,63.6,37.0,21.0,14.5,9.0,0.0,5.0
4812,6,11,2018,10,149,2018-06-10,98.0,85.1,77.0,94.0,65.9,30.0,20.0,13.3,8.0,0.0,6.0
4813,6,11,2018,11,138,2018-06-11,98.0,84.0,73.0,96.0,67.0,30.0,17.0,8.1,0.0,0.0,0.0
4814,6,11,2018,12,115,2018-06-12,97.0,81.4,69.0,96.0,70.7,34.0,23.0,7.1,0.0,0.0,1.0
4815,6,11,2018,13,146,2018-06-13,96.0,80.9,71.0,97.0,73.8,40.0,23.0,8.2,0.0,0.0,2.0
4816,6,11,2018,14,169,2018-06-14,94.0,81.9,71.0,100.0,73.8,42.0,21.0,9.2,0.0,0.0,3.0
4817,6,11,2018,15,180,2018-06-15,93.0,80.5,70.0,97.0,75.0,45.0,16.0,5.0,0.0,0.0,4.0
4818,6,11,2018,16,195,2018-06-16,94.0,80.0,75.0,100.0,81.2,46.0,17.0,9.1,0.0,0.0,5.0
4819,6,11,2018,17,260,2018-06-17,80.0,76.2,74.0,100.0,92.7,85.0,15.0,8.3,3.0,1.0,6.0
4820,6,11,2018,18,191,2018-06-18,82.0,77.8,75.0,97.0,88.0,74.0,10.0,6.3,0.0,1.0,0.0
4821,6,11,2018,19,112,2018-06-19,93.0,80.8,74.0,100.0,79.8,47.0,12.0,4.4,0.0,1.0,1.0
4822,6,11,2018,20,161,2018-06-20,98.0,85.5,76.0,97.0,71.1,42.0,16.0,9.9,6.0,1.0,2.0
4823,6,11,2018,21,219,2018-06-21,98.0,85.3,75.0,94.0,68.7,40.0,22.0,13.9,6.0,1.0,3.0
4824,6,11,2018,22,310,2018-06-22,98.0,85.8,77.0,94.0,65.9,39.0,22.0,15.2,7.0,0.0,4.0
4825,6,11,2018,23,325,2018-06-23,94.0,83.8,77.0,90.0,70.8,45.0,18.0,12.9,7.0,0.0,5.0
4826,6,11,2018,24,360,2018-06-24,97.0,85.0,77.0,96.0,70.0,35.0,17.0,11.3,7.0,0.0,6.0
4827,6,11,2018,25,257,2018-06-25,98.0,85.0,75.0,96.0,66.6,35.0,18.0,11.2,6.0,0.0,0.0
4828,6,11,2018,26,258,2018-06-26,98.0,84.0,74.0,97.0,69.9,36.0,18.0,10.9,6.0,1.0,1.0
4829,6,11,2018,27,307,2018-06-27,98.0,85.1,76.0,91.0,67.8,39.0,22.0,13.4,6.0,0.0,2.0
4830,6,11,2018,28,285,2018-06-28,99.0,85.8,77.0,94.0,65.6,33.0,22.0,13.5,6.0,0.0,3.0
4831,6,11,2018,29,323,2018-06-29,103.0,85.9,76.0,91.0,63.8,25.0,18.0,11.9,8.0,0.0,4.0
4832,6,11,2018,30,376,2018-06-30,100.0,86.4,74.0,93.0,60.6,29.0,15.0,9.2,0.0,0.0,5.0
4833,6,11,2019,1,950,2019-06-01,91.0,82.8,75.0,91.0,73.0,48.0,9.0,4.0,0.0,0.0,5.0
4834,6,11,2019,2,861,2019-06-02,94.0,82.3,73.0,97.0,74.3,47.0,14.0,4.3,0.0,0.0,6.0
4835,6,11,2019,3,609,2019-06-03,93.0,82.7,72.0,97.0,74.3,45.0,12.0,6.1,0.0,0.0,0.0
4836,6,11,2019,4,550,2019-06-04,85.0,78.1,73.0,93.0,84.8,67.0,14.0,3.7,0.0,0.0,1.0
4837,6,11,2019,5,580,2019-06-05,91.0,80.6,76.0,94.0,81.6,55.0,14.0,6.0,0.0,1.0,2.0
4838,6,11,2019,6,737,2019-06-06,92.0,77.5,69.0,93.0,78.7,54.0,29.0,6.7,0.0,1.0,3.0
4839,6,11,2019,7,885,2019-06-07,95.0,83.6,71.0,91.0,63.6,39.0,12.0,6.8,0.0,1.0,4.0
4840,6,11,2019,8,1039,2019-06-08,97.0,83.3,69.0,93.0,66.0,37.0,6.0,2.9,0.0,0.0,5.0
4841,6,11,2019,9,922,2019-06-09,97.0,82.5,73.0,94.0,67.6,39.0,41.0,12.0,0.0,0.0,6.0
4842,6,11,2019,10,587,2019-06-10,88.0,80.4,74.0,79.0,63.7,46.0,21.0,14.2,8.0,1.0,0.0
4843,6,11,2019,11,562,2019-06-11,79.0,74.4,71.0,93.0,69.5,55.0,12.0,5.1,0.0,0.0,1.0
4844,6,11,2019,12,564,2019-06-12,90.0,77.2,66.0,93.0,71.7,43.0,8.0,3.0,0.0,1.0,2.0
4845,6,11,2019,13,615,2019-06-13,91.0,80.1,69.0,87.0,57.5,30.0,10.0,5.5,0.0,0.0,3.0
4846,6,11,2019,14,795,2019-06-14,91.0,80.7,69.0,90.0,66.4,43.0,17.0,9.9,0.0,0.0,4.0
4847,6,11,2019,15,853,2019-06-15,95.0,83.5,76.0,91.0,71.9,44.0,26.0,13.8,9.0,0.0,5.0
4848,6,11,2019,16,622,2019-06-16,96.0,84.5,72.0,87.0,69.7,46.0,18.0,13.0,7.0,0.0,6.0
4849,6,11,2019,17,459,2019-06-17,90.0,77.3,70.0,93.0,77.6,46.0,23.0,7.0,0.0,1.0,0.0
4850,6,11,2019,18,540,2019-06-18,93.0,82.7,72.0,93.0,72.4,45.0,14.0,4.8,0.0,0.0,1.0
4851,6,11,2019,19,452,2019-06-19,96.0,85.8,78.0,90.0,73.1,49.0,18.0,11.2,3.0,0.0,2.0
4852,6,11,2019,20,529,2019-06-20,96.0,85.6,80.0,88.0,76.8,58.0,18.0,11.2,7.0,0.0,3.0
4853,6,11,2019,21,795,2019-06-21,95.0,86.1,80.0,88.0,73.5,54.0,20.0,14.5,9.0,0.0,4.0
4854,6,11,2019,22,820,2019-06-22,93.0,84.1,76.0,87.0,75.8,54.0,20.0,11.6,3.0,1.0,5.0
4855,6,11,2019,23,744,2019-06-23,95.0,86.5,81.0,91.0,74.8,54.0,18.0,13.4,9.0,1.0,6.0
4856,6,11,2019,24,318,2019-06-24,83.0,74.9,69.0,91.0,80.9,58.0,20.0,10.5,0.0,0.0,0.0
4857,6,11,2019,25,540,2019-06-25,93.0,79.2,70.0,90.0,72.4,50.0,22.0,7.2,0.0,1.0,1.0
4858,6,11,2019,26,494,2019-06-26,91.0,79.6,70.0,93.0,77.8,51.0,21.0,5.9,0.0,0.0,2.0
4859,6,11,2019,27,572,2019-06-27,94.0,79.2,72.0,94.0,83.5,49.0,35.0,5.7,0.0,0.0,3.0
4860,6,11,2019,28,593,2019-06-28,93.0,80.3,73.0,97.0,79.9,49.0,9.0,4.4,0.0,1.0,4.0
4861,6,11,2019,29,701,2019-06-29,94.0,81.6,70.0,93.0,70.0,47.0,21.0,5.8,0.0,0.0,5.0
4862,6,11,2019,30,591,2019-06-30,86.0,75.8,69.0,93.0,80.5,55.0,31.0,7.9,0.0,1.0,6.0
4863,6,12,2018,1,144,2018-06-01,99.0,85.5,76.0,94.0,67.6,39.0,15.0,5.4,0.0,0.0,4.0
4864,6,12,2018,2,129,2018-06-02,91.0,79.9,74.0,94.0,72.3,48.0,24.0,7.6,0.0,0.0,5.0
4865,6,12,2018,3,135,2018-06-03,100.0,85.6,73.0,97.0,63.4,33.0,15.0,9.2,0.0,0.0,6.0
4866,6,12,2018,4,99,2018-06-04,99.0,85.6,76.0,91.0,65.1,34.0,15.0,9.6,5.0,1.0,0.0
4867,6,12,2018,5,122,2018-06-05,98.0,84.3,74.0,97.0,66.8,30.0,16.0,9.9,0.0,0.0,1.0
4868,6,12,2018,6,155,2018-06-06,96.0,82.7,71.0,96.0,69.1,35.0,18.0,7.5,0.0,0.0,2.0
4869,6,12,2018,7,166,2018-06-07,96.0,81.4,74.0,97.0,74.6,38.0,28.0,7.9,0.0,0.0,3.0
4870,6,12,2018,8,221,2018-06-08,98.0,84.9,76.0,97.0,68.2,33.0,18.0,12.0,5.0,0.0,4.0
4871,6,12,2018,9,200,2018-06-09,97.0,85.7,77.0,90.0,63.6,37.0,21.0,14.5,9.0,0.0,5.0
4872,6,12,2018,10,195,2018-06-10,98.0,85.1,77.0,94.0,65.9,30.0,20.0,13.3,8.0,0.0,6.0
4873,6,12,2018,11,198,2018-06-11,98.0,84.0,73.0,96.0,67.0,30.0,17.0,8.1,0.0,0.0,0.0
4874,6,12,2018,12,188,2018-06-12,97.0,81.4,69.0,96.0,70.7,34.0,23.0,7.1,0.0,0.0,1.0
4875,6,12,2018,13,180,2018-06-13,96.0,80.9,71.0,97.0,73.8,40.0,23.0,8.2,0.0,0.0,2.0
4876,6,12,2018,14,216,2018-06-14,94.0,81.9,71.0,100.0,73.8,42.0,21.0,9.2,0.0,0.0,3.0
4877,6,12,2018,15,276,2018-06-15,93.0,80.5,70.0,97.0,75.0,45.0,16.0,5.0,0.0,0.0,4.0
4878,6,12,2018,16,239,2018-06-16,94.0,80.0,75.0,100.0,81.2,46.0,17.0,9.1,0.0,0.0,5.0
4879,6,12,2018,17,302,2018-06-17,80.0,76.2,74.0,100.0,92.7,85.0,15.0,8.3,3.0,1.0,6.0
4880,6,12,2018,18,266,2018-06-18,82.0,77.8,75.0,97.0,88.0,74.0,10.0,6.3,0.0,1.0,0.0
4881,6,12,2018,19,98,2018-06-19,93.0,80.8,74.0,100.0,79.8,47.0,12.0,4.4,0.0,1.0,1.0
4882,6,12,2018,20,209,2018-06-20,98.0,85.5,76.0,97.0,71.1,42.0,16.0,9.9,6.0,1.0,2.0
4883,6,12,2018,21,275,2018-06-21,98.0,85.3,75.0,94.0,68.7,40.0,22.0,13.9,6.0,1.0,3.0
4884,6,12,2018,22,492,2018-06-22,98.0,85.8,77.0,94.0,65.9,39.0,22.0,15.2,7.0,0.0,4.0
4885,6,12,2018,23,404,2018-06-23,94.0,83.8,77.0,90.0,70.8,45.0,18.0,12.9,7.0,0.0,5.0
4886,6,12,2018,24,337,2018-06-24,97.0,85.0,77.0,96.0,70.0,35.0,17.0,11.3,7.0,0.0,6.0
4887,6,12,2018,25,303,2018-06-25,98.0,85.0,75.0,96.0,66.6,35.0,18.0,11.2,6.0,0.0,0.0
4888,6,12,2018,26,318,2018-06-26,98.0,84.0,74.0,97.0,69.9,36.0,18.0,10.9,6.0,1.0,1.0
4889,6,12,2018,27,331,2018-06-27,98.0,85.1,76.0,91.0,67.8,39.0,22.0,13.4,6.0,0.0,2.0
4890,6,12,2018,28,431,2018-06-28,99.0,85.8,77.0,94.0,65.6,33.0,22.0,13.5,6.0,0.0,3.0
4891,6,12,2018,29,395,2018-06-29,103.0,85.9,76.0,91.0,63.8,25.0,18.0,11.9,8.0,0.0,4.0
4892,6,12,2018,30,457,2018-06-30,100.0,86.4,74.0,93.0,60.6,29.0,15.0,9.2,0.0,0.0,5.0
4893,6,12,2019,1,1237,2019-06-01,91.0,82.8,75.0,91.0,73.0,48.0,9.0,4.0,0.0,0.0,5.0
4894,6,12,2019,2,1056,2019-06-02,94.0,82.3,73.0,97.0,74.3,47.0,14.0,4.3,0.0,0.0,6.0
4895,6,12,2019,3,866,2019-06-03,93.0,82.7,72.0,97.0,74.3,45.0,12.0,6.1,0.0,0.0,0.0
4896,6,12,2019,4,757,2019-06-04,85.0,78.1,73.0,93.0,84.8,67.0,14.0,3.7,0.0,0.0,1.0
4897,6,12,2019,5,591,2019-06-05,91.0,80.6,76.0,94.0,81.6,55.0,14.0,6.0,0.0,1.0,2.0
4898,6,12,2019,6,983,2019-06-06,92.0,77.5,69.0,93.0,78.7,54.0,29.0,6.7,0.0,1.0,3.0
4899,6,12,2019,7,1070,2019-06-07,95.0,83.6,71.0,91.0,63.6,39.0,12.0,6.8,0.0,1.0,4.0
4900,6,12,2019,8,1106,2019-06-08,97.0,83.3,69.0,93.0,66.0,37.0,6.0,2.9,0.0,0.0,5.0
4901,6,12,2019,9,1033,2019-06-09,97.0,82.5,73.0,94.0,67.6,39.0,41.0,12.0,0.0,0.0,6.0
4902,6,12,2019,10,659,2019-06-10,88.0,80.4,74.0,79.0,63.7,46.0,21.0,14.2,8.0,1.0,0.0
4903,6,12,2019,11,521,2019-06-11,79.0,74.4,71.0,93.0,69.5,55.0,12.0,5.1,0.0,0.0,1.0
4904,6,12,2019,12,731,2019-06-12,90.0,77.2,66.0,93.0,71.7,43.0,8.0,3.0,0.0,1.0,2.0
4905,6,12,2019,13,747,2019-06-13,91.0,80.1,69.0,87.0,57.5,30.0,10.0,5.5,0.0,0.0,3.0
4906,6,12,2019,14,975,2019-06-14,91.0,80.7,69.0,90.0,66.4,43.0,17.0,9.9,0.0,0.0,4.0
4907,6,12,2019,15,1085,2019-06-15,95.0,83.5,76.0,91.0,71.9,44.0,26.0,13.8,9.0,0.0,5.0
4908,6,12,2019,16,800,2019-06-16,96.0,84.5,72.0,87.0,69.7,46.0,18.0,13.0,7.0,0.0,6.0
4909,6,12,2019,17,565,2019-06-17,90.0,77.3,70.0,93.0,77.6,46.0,23.0,7.0,0.0,1.0,0.0
4910,6,12,2019,18,656,2019-06-18,93.0,82.7,72.0,93.0,72.4,45.0,14.0,4.8,0.0,0.0,1.0
4911,6,12,2019,19,600,2019-06-19,96.0,85.8,78.0,90.0,73.1,49.0,18.0,11.2,3.0,0.0,2.0
4912,6,12,2019,20,673,2019-06-20,96.0,85.6,80.0,88.0,76.8,58.0,18.0,11.2,7.0,0.0,3.0
4913,6,12,2019,21,970,2019-06-21,95.0,86.1,80.0,88.0,73.5,54.0,20.0,14.5,9.0,0.0,4.0
4914,6,12,2019,22,1288,2019-06-22,93.0,84.1,76.0,87.0,75.8,54.0,20.0,11.6,3.0,1.0,5.0
4915,6,12,2019,23,1096,2019-06-23,95.0,86.5,81.0,91.0,74.8,54.0,18.0,13.4,9.0,1.0,6.0
4916,6,12,2019,24,122,2019-06-24,83.0,74.9,69.0,91.0,80.9,58.0,20.0,10.5,0.0,0.0,0.0
4917,6,12,2019,25,709,2019-06-25,93.0,79.2,70.0,90.0,72.4,50.0,22.0,7.2,0.0,1.0,1.0
4918,6,12,2019,26,676,2019-06-26,91.0,79.6,70.0,93.0,77.8,51.0,21.0,5.9,0.0,0.0,2.0
4919,6,12,2019,27,671,2019-06-27,94.0,79.2,72.0,94.0,83.5,49.0,35.0,5.7,0.0,0.0,3.0
4920,6,12,2019,28,757,2019-06-28,93.0,80.3,73.0,97.0,79.9,49.0,9.0,4.4,0.0,1.0,4.0
4921,6,12,2019,29,892,2019-06-29,94.0,81.6,70.0,93.0,70.0,47.0,21.0,5.8,0.0,0.0,5.0
4922,6,12,2019,30,697,2019-06-30,86.0,75.8,69.0,93.0,80.5,55.0,31.0,7.9,0.0,1.0,6.0
4923,6,13,2018,1,139,2018-06-01,99.0,85.5,76.0,94.0,67.6,39.0,15.0,5.4,0.0,0.0,4.0
4924,6,13,2018,2,158,2018-06-02,91.0,79.9,74.0,94.0,72.3,48.0,24.0,7.6,0.0,0.0,5.0
4925,6,13,2018,3,148,2018-06-03,100.0,85.6,73.0,97.0,63.4,33.0,15.0,9.2,0.0,0.0,6.0
4926,6,13,2018,4,98,2018-06-04,99.0,85.6,76.0,91.0,65.1,34.0,15.0,9.6,5.0,1.0,0.0
