,month,hour,year,day,count,date,maxtemp,atemp,mintemp,maxhum,ahum,minhum,maxwind,awind,minwind,prec,day_of_week,vehicle_type,vehicle_encoded
277,1,11,2019,8,12,2019-01-08,77,61,52,100,78,42,20,4,0,0,1,bicycle,1
278,1,11,2019,9,17,2019-01-09,62,53,43,76,45,35,17,12,0,0,2,bicycle,1
279,1,11,2019,10,4,2019-01-10,60,51,40,86,56,32,10,3,0,0,3,bicycle,1
280,1,11,2019,11,12,2019-01-11,63,55,43,97,82,65,12,4,0,0,4,bicycle,1
281,1,11,2019,12,21,2019-01-12,62,54,42,97,72,42,17,8,0,1,5,bicycle,1
282,1,11,2019,13,12,2019-01-13,53,45,38,79,66,54,15,12,6,0,6,bicycle,1
283,1,11,2019,14,11,2019-01-14,50,43,36,86,70,57,14,6,0,0,0,bicycle,1
284,1,11,2019,15,8,2019-01-15,51,49,47,86,74,63,9,4,0,0,1,bicycle,1
285,1,11,2019,16,8,2019-01-16,58,54,50,96,90,83,7,2,0,0,2,bicycle,1
286,1,11,2019,17,12,2019-01-17,77,61,48,96,75,32,9,4,0,1,3,bicycle,1
287,1,11,2019,18,15,2019-01-18,66,59,50,97,92,84,17,8,0,0,4,bicycle,1
288,1,11,2019,19,24,2019-01-19,65,51,35,78,46,31,25,17,8,1,5,bicycle,1
289,1,11,2019,20,29,2019-01-20,55,41,33,85,55,34,10,5,0,0,6,bicycle,1
290,1,11,2019,21,30,2019-01-21,67,49,29,92,72,48,22,10,0,0,0,bicycle,1
291,1,11,2019,22,16,2019-01-22,71,60,44,87,75,61,25,12,5,0,1,bicycle,1
292,1,11,2019,23,14,2019-01-23,56,43,31,89,48,26,24,12,0,1,2,bicycle,1
293,1,11,2019,24,19,2019-01-24,64,45,27,89,60,27,18,6,0,0,3,bicycle,1
294,1,11,2019,25,24,2019-01-25,60,48,35,89,68,42,12,4,0,0,4,bicycle,1
295,1,11,2019,26,29,2019-01-26,64,51,39,93,81,54,10,5,0,0,5,bicycle,1
296,1,11,2019,27,38,2019-01-27,67,51,39,100,77,23,9,3,0,1,6,bicycle,1
297,1,11,2019,28,16,2019-01-28,71,55,38,97,65,39,30,13,3,0,0,bicycle,1
298,1,11,2019,29,14,2019-01-29,49,43,37,65,43,31,24,12,0,0,1,bicycle,1
299,1,11,2019,30,15,2019-01-30,55,47,37,76,56,37,12,5,0,0,2,bicycle,1
300,1,11,2019,31,14,2019-01-31,61,54,48,93,83,71,12,3,0,0,3,bicycle,1
301,1,12,2019,1,6,2019-01-01,46,41,36,97,83,76,21,11,0,0,1,bicycle,1
302,1,12,2019,3,5,2019-01-03,52,40,31,97,85,53,13,7,0,1,3,bicycle,1
303,1,12,2019,4,11,2019-01-04,67,46,30,96,66,31,10,3,0,1,4,bicycle,1
304,1,12,2019,5,29,2019-01-05,73,49,32,93,66,24,13,4,0,0,5,bicycle,1
305,1,12,2019,6,18,2019-01-06,75,53,34,100,84,53,17,7,0,0,6,bicycle,1
306,1,12,2019,7,11,2019-01-07,76,67,58,97,82,58,14,8,3,0,0,bicycle,1
307,1,12,2019,8,18,2019-01-08,77,61,52,100,78,42,20,4,0,0,1,bicycle,1
308,1,12,2019,9,10,2019-01-09,62,53,43,76,45,35,17,12,0,0,2,bicycle,1
309,1,12,2019,10,19,2019-01-10,60,51,40,86,56,32,10,3,0,0,3,bicycle,1
310,1,12,2019,11,19,2019-01-11,63,55,43,97,82,65,12,4,0,0,4,bicycle,1
311,1,12,2019,12,36,2019-01-12,62,54,42,97,72,42,17,8,0,1,5,bicycle,1
312,1,12,2019,13,12,2019-01-13,53,45,38,79,66,54,15,12,6,0,6,bicycle,1
313,1,12,2019,14,9,2019-01-14,50,43,36,86,70,57,14,6,0,0,0,bicycle,1
314,1,12,2019,15,13,2019-01-15,51,49,47,86,74,63,9,4,0,0,1,bicycle,1
315,1,12,2019,16,12,2019-01-16,58,54,50,96,90,83,7,2,0,0,2,bicycle,1
316,1,12,2019,17,21,2019-01-17,77,61,48,96,75,32,9,4,0,1,3,bicycle,1
317,1,12,2019,18,34,2019-01-18,66,59,50,97,92,84,17,8,0,0,4,bicycle,1
318,1,12,2019,19,35,2019-01-19,65,51,35,78,46,31,25,17,8,1,5,bicycle,1
319,1,12,2019,20,40,2019-01-20,55,41,33,85,55,34,10,5,0,0,6,bicycle,1
320,1,12,2019,21,33,2019-01-21,67,49,29,92,72,48,22,10,0,0,0,bicycle,1
321,1,12,2019,22,24,2019-01-22,71,60,44,87,75,61,25,12,5,0,1,bicycle,1
322,1,12,2019,23,21,2019-01-23,56,43,31,89,48,26,24,12,0,1,2,bicycle,1
323,1,12,2019,24,32,2019-01-24,64,45,27,89,60,27,18,6,0,0,3,bicycle,1
324,1,12,2019,25,33,2019-01-25,60,48,35,89,68,42,12,4,0,0,4,bicycle,1
325,1,12,2019,26,62,2019-01-26,64,51,39,93,81,54,10,5,0,0,5,bicycle,1
326,1,12,2019,27,40,2019-01-27,67,51,39,100,77,23,9,3,0,1,6,bicycle,1
327,1,12,2019,28,24,2019-01-28,71,55,38,97,65,39,30,13,3,0,0,bicycle,1
328,1,12,2019,29,25,2019-01-29,49,43,37,65,43,31,24,12,0,0,1,bicycle,1
329,1,12,2019,30,21,2019-01-30,55,47,37,76,56,37,12,5,0,0,2,bicycle,1
330,1,12,2019,31,20,2019-01-31,61,54,48,93,83,71,12,3,0,0,3,bicycle,1
331,1,13,2019,1,7,2019-01-01,46,41,36,97,83,76,21,11,0,0,1,bicycle,1
332,1,13,2019,2,3,2019-01-02,41,38,37,97,92,79,15,10,8,1,2,bicycle,1
333,1,13,2019,3,6,2019-01-03,52,40,31,97,85,53,13,7,0,1,3,bicycle,1
334,1,13,2019,4,20,2019-01-04,67,46,30,96,66,31,10,3,0,1,4,bicycle,1
335,1,13,2019,5,35,2019-01-05,73,49,32,93,66,24,13,4,0,0,5,bicycle,1
336,1,13,2019,6,15,2019-01-06,75,53,34,100,84,53,17,7,0,0,6,bicycle,1
337,1,13,2019,7,16,2019-01-07,76,67,58,97,82,58,14,8,3,0,0,bicycle,1
338,1,13,2019,8,20,2019-01-08,77,61,52,100,78,42,20,4,0,0,1,bicycle,1
339,1,13,2019,9,17,2019-01-09,62,53,43,76,45,35,17,12,0,0,2,bicycle,1
340,1,13,2019,10,14,2019-01-10,60,51,40,86,56,32,10,3,0,0,3,bicycle,1
341,1,13,2019,11,16,2019-01-11,63,55,43,97,82,65,12,4,0,0,4,bicycle,1
342,1,13,2019,12,34,2019-01-12,62,54,42,97,72,42,17,8,0,1,5,bicycle,1
343,1,13,2019,13,30,2019-01-13,53,45,38,79,66,54,15,12,6,0,6,bicycle,1
344,1,13,2019,14,15,2019-01-14,50,43,36,86,70,57,14,6,0,0,0,bicycle,1
345,1,13,2019,15,13,2019-01-15,51,49,47,86,74,63,9,4,0,0,1,bicycle,1
346,1,13,2019,16,18,2019-01-16,58,54,50,96,90,83,7,2,0,0,2,bicycle,1
347,1,13,2019,17,16,2019-01-17,77,61,48,96,75,32,9,4,0,1,3,bicycle,1
348,1,13,2019,18,26,2019-01-18,66,59,50,97,92,84,17,8,0,0,4,bicycle,1
349,1,13,2019,19,39,2019-01-19,65,51,35,78,46,31,25,17,8,1,5,bicycle,1
350,1,13,2019,20,56,2019-01-20,55,41,33,85,55,34,10,5,0,0,6,bicycle,1
351,1,13,2019,21,37,2019-01-21,67,49,29,92,72,48,22,10,0,0,0,bicycle,1
352,1,13,2019,22,23,2019-01-22,71,60,44,87,75,61,25,12,5,0,1,bicycle,1
353,1,13,2019,23,17,2019-01-23,56,43,31,89,48,26,24,12,0,1,2,bicycle,1
354,1,13,2019,24,14,2019-01-24,64,45,27,89,60,27,18,6,0,0,3,bicycle,1
355,1,13,2019,25,36,2019-01-25,60,48,35,89,68,42,12,4,0,0,4,bicycle,1
356,1,13,2019,26,61,2019-01-26,64,51,39,93,81,54,10,5,0,0,5,bicycle,1
357,1,13,2019,27,64,2019-01-27,67,51,39,100,77,23,9,3,0,1,6,bicycle,1
358,1,13,2019,28,29,2019-01-28,71,55,38,97,65,39,30,13,3,0,0,bicycle,1
359,1,13,2019,29,21,2019-01-29,49,43,37,65,43,31,24,12,0,0,1,bicycle,1
360,1,13,2019,30,20,2019-01-30,55,47,37,76,56,37,12,5,0,0,2,bicycle,1
361,1,13,2019,31,19,2019-01-31,61,54,48,93,83,71,12,3,0,0,3,bicycle,1
362,1,14,2019,1,15,2019-01-01,46,41,36,97,83,76,21,11,0,0,1,bicycle,1
363,1,14,2019,2,1,2019-01-02,41,38,37,97,92,79,15,10,8,1,2,bicycle,1
364,1,14,2019,3,13,2019-01-03,52,40,31,97,85,53,13,7,0,1,3,bicycle,1
365,1,14,2019,4,12,2019-01-04,67,46,30,96,66,31,10,3,0,1,4,bicycle,1
366,1,14,2019,5,51,2019-01-05,73,49,32,93,66,24,13,4,0,0,5,bicycle,1
367,1,14,2019,6,19,2019-01-06,75,53,34,100,84,53,17,7,0,0,6,bicycle,1
368,1,14,2019,7,27,2019-01-07,76,67,58,97,82,58,14,8,3,0,0,bicycle,1
369,1,14,2019,8,29,2019-01-08,77,61,52,100,78,42,20,4,0,0,1,bicycle,1
370,1,14,2019,9,20,2019-01-09,62,53,43,76,45,35,17,12,0,0,2,bicycle,1
371,1,14,2019,10,20,2019-01-10,60,51,40,86,56,32,10,3,0,0,3,bicycle,1
372,1,14,2019,11,16,2019-01-11,63,55,43,97,82,65,12,4,0,0,4,bicycle,1
373,1,14,2019,12,45,2019-01-12,62,54,42,97,72,42,17,8,0,1,5,bicycle,1
374,1,14,2019,13,25,2019-01-13,53,45,38,79,66,54,15,12,6,0,6,bicycle,1
375,1,14,2019,14,18,2019-01-14,50,43,36,86,70,57,14,6,0,0,0,bicycle,1
376,1,14,2019,15,15,2019-01-15,51,49,47,86,74,63,9,4,0,0,1,bicycle,1
377,1,14,2019,16,5,2019-01-16,58,54,50,96,90,83,7,2,0,0,2,bicycle,1
378,1,14,2019,17,32,2019-01-17,77,61,48,96,75,32,9,4,0,1,3,bicycle,1
379,1,14,2019,18,33,2019-01-18,66,59,50,97,92,84,17,8,0,0,4,bicycle,1
380,1,14,2019,19,53,2019-01-19,65,51,35,78,46,31,25,17,8,1,5,bicycle,1
381,1,14,2019,20,75,2019-01-20,55,41,33,85,55,34,10,5,0,0,6,bicycle,1
382,1,14,2019,21,53,2019-01-21,67,49,29,92,72,48,22,10,0,0,0,bicycle,1
383,1,14,2019,22,22,2019-01-22,71,60,44,87,75,61,25,12,5,0,1,bicycle,1
384,1,14,2019,23,20,2019-01-23,56,43,31,89,48,26,24,12,0,1,2,bicycle,1
385,1,14,2019,24,30,2019-01-24,64,45,27,89,60,27,18,6,0,0,3,bicycle,1
386,1,14,2019,25,27,2019-01-25,60,48,35,89,68,42,12,4,0,0,4,bicycle,1
387,1,14,2019,26,76,2019-01-26,64,51,39,93,81,54,10,5,0,0,5,bicycle,1
388,1,14,2019,27,75,2019-01-27,67,51,39,100,77,23,9,3,0,1,6,bicycle,1
389,1,14,2019,28,33,2019-01-28,71,55,38,97,65,39,30,13,3,0,0,bicycle,1
390,1,14,2019,29,16,2019-01-29,49,43,37,65,43,31,24,12,0,0,1,bicycle,1
391,1,14,2019,30,17,2019-01-30,55,47,37,76,56,37,12,5,0,0,2,bicycle,1
392,1,14,2019,31,18,2019-01-31,61,54,48,93,83,71,12,3,0,0,3,bicycle,1
393,1,15,2019,1,10,2019-01-01,46,41,36,97,83,76,21,11,0,0,1,bicycle,1
394,1,15,2019,3,8,2019-01-03,52,40,31,97,85,53,13,7,0,1,3,bicycle,1
395,1,15,2019,4,25,2019-01-04,67,46,30,96,66,31,10,3,0,1,4,bicycle,1
396,1,15,2019,5,51,2019-01-05,73,49,32,93,66,24,13,4,0,0,5,bicycle,1
397,1,15,2019,6,20,2019-01-06,75,53,34,100,84,53,17,7,0,0,6,bicycle,1
398,1,15,2019,7,21,2019-01-07,76,67,58,97,82,58,14,8,3,0,0,bicycle,1
399,1,15,2019,8,17,2019-01-08,77,61,52,100,78,42,20,4,0,0,1,bicycle,1
400,1,15,2019,9,15,2019-01-09,62,53,43,76,45,35,17,12,0,0,2,bicycle,1
401,1,15,2019,10,11,2019-01-10,60,51,40,86,56,32,10,3,0,0,3,bicycle,1
402,1,15,2019,11,9,2019-01-11,63,55,43,97,82,65,12,4,0,0,4,bicycle,1
403,1,15,2019,12,46,2019-01-12,62,54,42,97,72,42,17,8,0,1,5,bicycle,1
404,1,15,2019,13,27,2019-01-13,53,45,38,79,66,54,15,12,6,0,6,bicycle,1
405,1,15,2019,14,11,2019-01-14,50,43,36,86,70,57,14,6,0,0,0,bicycle,1
406,1,15,2019,15,12,2019-01-15,51,49,47,86,74,63,9,4,0,0,1,bicycle,1
407,1,15,2019,16,6,2019-01-16,58,54,50,96,90,83,7,2,0,0,2,bicycle,1
408,1,15,2019,17,16,2019-01-17,77,61,48,96,75,32,9,4,0,1,3,bicycle,1
409,1,15,2019,18,36,2019-01-18,66,59,50,97,92,84,17,8,0,0,4,bicycle,1
410,1,15,2019,19,64,2019-01-19,65,51,35,78,46,31,25,17,8,1,5,bicycle,1
411,1,15,2019,20,53,2019-01-20,55,41,33,85,55,34,10,5,0,0,6,bicycle,1
412,1,15,2019,21,35,2019-01-21,67,49,29,92,72,48,22,10,0,0,0,bicycle,1
413,1,15,2019,22,17,2019-01-22,71,60,44,87,75,61,25,12,5,0,1,bicycle,1
414,1,15,2019,23,23,2019-01-23,56,43,31,89,48,26,24,12,0,1,2,bicycle,1
415,1,15,2019,24,25,2019-01-24,64,45,27,89,60,27,18,6,0,0,3,bicycle,1
416,1,15,2019,25,41,2019-01-25,60,48,35,89,68,42,12,4,0,0,4,bicycle,1
417,1,15,2019,26,65,2019-01-26,64,51,39,93,81,54,10,5,0,0,5,bicycle,1
418,1,15,2019,27,76,2019-01-27,67,51,39,100,77,23,9,3,0,1,6,bicycle,1
419,1,15,2019,28,28,2019-01-28,71,55,38,97,65,39,30,13,3,0,0,bicycle,1
420,1,15,2019,29,18,2019-01-29,49,43,37,65,43,31,24,12,0,0,1,bicycle,1
421,1,15,2019,30,26,2019-01-30,55,47,37,76,56,37,12,5,0,0,2,bicycle,1
422,1,15,2019,31,22,2019-01-31,61,54,48,93,83,71,12,3,0,0,3,bicycle,1
423,1,16,2019,1,9,2019-01-01,46,41,36,97,83,76,21,11,0,0,1,bicycle,1
424,1,16,2019,3,14,2019-01-03,52,40,31,97,85,53,13,7,0,1,3,bicycle,1
425,1,16,2019,4,24,2019-01-04,67,46,30,96,66,31,10,3,0,1,4,bicycle,1
426,1,16,2019,5,42,2019-01-05,73,49,32,93,66,24,13,4,0,0,5,bicycle,1
427,1,16,2019,6,31,2019-01-06,75,53,34,100,84,53,17,7,0,0,6,bicycle,1
428,1,16,2019,7,20,2019-01-07,76,67,58,97,82,58,14,8,3,0,0,bicycle,1
429,1,16,2019,8,19,2019-01-08,77,61,52,100,78,42,20,4,0,0,1,bicycle,1
430,1,16,2019,9,19,2019-01-09,62,53,43,76,45,35,17,12,0,0,2,bicycle,1
431,1,16,2019,10,16,2019-01-10,60,51,40,86,56,32,10,3,0,0,3,bicycle,1
432,1,16,2019,11,35,2019-01-11,63,55,43,97,82,65,12,4,0,0,4,bicycle,1
433,1,16,2019,12,40,2019-01-12,62,54,42,97,72,42,17,8,0,1,5,bicycle,1
434,1,16,2019,13,28,2019-01-13,53,45,38,79,66,54,15,12,6,0,6,bicycle,1
435,1,16,2019,14,12,2019-01-14,50,43,36,86,70,57,14,6,0,0,0,bicycle,1
436,1,16,2019,15,20,2019-01-15,51,49,47,86,74,63,9,4,0,0,1,bicycle,1
437,1,16,2019,16,14,2019-01-16,58,54,50,96,90,83,7,2,0,0,2,bicycle,1
438,1,16,2019,17,29,2019-01-17,77,61,48,96,75,32,9,4,0,1,3,bicycle,1
439,1,16,2019,18,39,2019-01-18,66,59,50,97,92,84,17,8,0,0,4,bicycle,1
440,1,16,2019,19,58,2019-01-19,65,51,35,78,46,31,25,17,8,1,5,bicycle,1
441,1,16,2019,20,68,2019-01-20,55,41,33,85,55,34,10,5,0,0,6,bicycle,1
442,1,16,2019,21,55,2019-01-21,67,49,29,92,72,48,22,10,0,0,0,bicycle,1
443,1,16,2019,22,28,2019-01-22,71,60,44,87,75,61,25,12,5,0,1,bicycle,1
444,1,16,2019,23,20,2019-01-23,56,43,31,89,48,26,24,12,0,1,2,bicycle,1
445,1,16,2019,24,28,2019-01-24,64,45,27,89,60,27,18,6,0,0,3,bicycle,1
446,1,16,2019,25,34,2019-01-25,60,48,35,89,68,42,12,4,0,0,4,bicycle,1
447,1,16,2019,26,49,2019-01-26,64,51,39,93,81,54,10,5,0,0,5,bicycle,1
448,1,16,2019,27,58,2019-01-27,67,51,39,100,77,23,9,3,0,1,6,bicycle,1
449,1,16,2019,28,45,2019-01-28,71,55,38,97,65,39,30,13,3,0,0,bicycle,1
450,1,16,2019,29,37,2019-01-29,49,43,37,65,43,31,24,12,0,0,1,bicycle,1
451,1,16,2019,30,24,2019-01-30,55,47,37,76,56,37,12,5,0,0,2,bicycle,1
452,1,16,2019,31,21,2019-01-31,61,54,48,93,83,71,12,3,0,0,3,bicycle,1
453,1,17,2019,1,5,2019-01-01,46,41,36,97,83,76,21,11,0,0,1,bicycle,1
454,1,17,2019,3,16,2019-01-03,52,40,31,97,85,53,13,7,0,1,3,bicycle,1
455,1,17,2019,4,32,2019-01-04,67,46,30,96,66,31,10,3,0,1,4,bicycle,1
456,1,17,2019,5,27,2019-01-05,73,49,32,93,66,24,13,4,0,0,5,bicycle,1
457,1,17,2019,6,15,2019-01-06,75,53,34,100,84,53,17,7,0,0,6,bicycle,1
458,1,17,2019,7,27,2019-01-07,76,67,58,97,82,58,14,8,3,0,0,bicycle,1
459,1,17,2019,8,20,2019-01-08,77,61,52,100,78,42,20,4,0,0,1,bicycle,1
460,1,17,2019,9,30,2019-01-09,62,53,43,76,45,35,17,12,0,0,2,bicycle,1
461,1,17,2019,10,29,2019-01-10,60,51,40,86,56,32,10,3,0,0,3,bicycle,1
462,1,17,2019,11,21,2019-01-11,63,55,43,97,82,65,12,4,0,0,4,bicycle,1
463,1,17,2019,12,39,2019-01-12,62,54,42,97,72,42,17,8,0,1,5,bicycle,1
464,1,17,2019,13,27,2019-01-13,53,45,38,79,66,54,15,12,6,0,6,bicycle,1
465,1,17,2019,14,26,2019-01-14,50,43,36,86,70,57,14,6,0,0,0,bicycle,1
466,1,17,2019,15,21,2019-01-15,51,49,47,86,74,63,9,4,0,0,1,bicycle,1
467,1,17,2019,16,25,2019-01-16,58,54,50,96,90,83,7,2,0,0,2,bicycle,1
468,1,17,2019,17,47,2019-01-17,77,61,48,96,75,32,9,4,0,1,3,bicycle,1
469,1,17,2019,18,43,2019-01-18,66,59,50,97,92,84,17,8,0,0,4,bicycle,1
470,1,17,2019,19,44,2019-01-19,65,51,35,78,46,31,25,17,8,1,5,bicycle,1
471,1,17,2019,20,50,2019-01-20,55,41,33,85,55,34,10,5,0,0,6,bicycle,1
472,1,17,2019,21,40,2019-01-21,67,49,29,92,72,48,22,10,0,0,0,bicycle,1
473,1,17,2019,22,41,2019-01-22,71,60,44,87,75,61,25,12,5,0,1,bicycle,1
474,1,17,2019,23,31,2019-01-23,56,43,31,89,48,26,24,12,0,1,2,bicycle,1
475,1,17,2019,24,62,2019-01-24,64,45,27,89,60,27,18,6,0,0,3,bicycle,1
476,1,17,2019,25,66,2019-01-25,60,48,35,89,68,42,12,4,0,0,4,bicycle,1
477,1,17,2019,26,52,2019-01-26,64,51,39,93,81,54,10,5,0,0,5,bicycle,1
478,1,17,2019,27,47,2019-01-27,67,51,39,100,77,23,9,3,0,1,6,bicycle,1
479,1,17,2019,28,48,2019-01-28,71,55,38,97,65,39,30,13,3,0,0,bicycle,1
480,1,17,2019,29,46,2019-01-29,49,43,37,65,43,31,24,12,0,0,1,bicycle,1
481,1,17,2019,30,33,2019-01-30,55,47,37,76,56,37,12,5,0,0,2,bicycle,1
482,1,17,2019,31,37,2019-01-31,61,54,48,93,83,71,12,3,0,0,3,bicycle,1
483,1,18,2019,1,5,2019-01-01,46,41,36,97,83,76,21,11,0,0,1,bicycle,1
484,1,18,2019,2,2,2019-01-02,41,38,37,97,92,79,15,10,8,1,2,bicycle,1
485,1,18,2019,3,11,2019-01-03,52,40,31,97,85,53,13,7,0,1,3,bicycle,1
486,1,18,2019,4,18,2019-01-04,67,46,30,96,66,31,10,3,0,1,4,bicycle,1
487,1,18,2019,5,27,2019-01-05,73,49,32,93,66,24,13,4,0,0,5,bicycle,1
488,1,18,2019,6,16,2019-01-06,75,53,34,100,84,53,17,7,0,0,6,bicycle,1
489,1,18,2019,7,25,2019-01-07,76,67,58,97,82,58,14,8,3,0,0,bicycle,1
490,1,18,2019,8,21,2019-01-08,77,61,52,100,78,42,20,4,0,0,1,bicycle,1
491,1,18,2019,9,22,2019-01-09,62,53,43,76,45,35,17,12,0,0,2,bicycle,1
492,1,18,2019,10,21,2019-01-10,60,51,40,86,56,32,10,3,0,0,3,bicycle,1
493,1,18,2019,11,11,2019-01-11,63,55,43,97,82,65,12,4,0,0,4,bicycle,1
494,1,18,2019,12,14,2019-01-12,62,54,42,97,72,42,17,8,0,1,5,bicycle,1
495,1,18,2019,13,10,2019-01-13,53,45,38,79,66,54,15,12,6,0,6,bicycle,1
496,1,18,2019,14,11,2019-01-14,50,43,36,86,70,57,14,6,0,0,0,bicycle,1
497,1,18,2019,15,18,2019-01-15,51,49,47,86,74,63,9,4,0,0,1,bicycle,1
498,1,18,2019,16,12,2019-01-16,58,54,50,96,90,83,7,2,0,0,2,bicycle,1
499,1,18,2019,17,39,2019-01-17,77,61,48,96,75,32,9,4,0,1,3,bicycle,1
500,1,18,2019,18,27,2019-01-18,66,59,50,97,92,84,17,8,0,0,4,bicycle,1
501,1,18,2019,19,31,2019-01-19,65,51,35,78,46,31,25,17,8,1,5,bicycle,1
502,1,18,2019,20,21,2019-01-20,55,41,33,85,55,34,10,5,0,0,6,bicycle,1
503,1,18,2019,21,34,2019-01-21,67,49,29,92,72,48,22,10,0,0,0,bicycle,1
504,1,18,2019,22,22,2019-01-22,71,60,44,87,75,61,25,12,5,0,1,bicycle,1
505,1,18,2019,23,30,2019-01-23,56,43,31,89,48,26,24,12,0,1,2,bicycle,1
506,1,18,2019,24,39,2019-01-24,64,45,27,89,60,27,18,6,0,0,3,bicycle,1
507,1,18,2019,25,26,2019-01-25,60,48,35,89,68,42,12,4,0,0,4,bicycle,1
508,1,18,2019,26,26,2019-01-26,64,51,39,93,81,54,10,5,0,0,5,bicycle,1
509,1,18,2019,27,43,2019-01-27,67,51,39,100,77,23,9,3,0,1,6,bicycle,1
510,1,18,2019,28,38,2019-01-28,71,55,38,97,65,39,30,13,3,0,0,bicycle,1
511,1,18,2019,29,22,2019-01-29,49,43,37,65,43,31,24,12,0,0,1,bicycle,1
512,1,18,2019,30,26,2019-01-30,55,47,37,76,56,37,12,5,0,0,2,bicycle,1
513,1,18,2019,31,18,2019-01-31,61,54,48,93,83,71,12,3,0,0,3,bicycle,1
514,1,19,2019,1,5,2019-01-01,46,41,36,97,83,76,21,11,0,0,1,bicycle,1
515,1,19,2019,3,9,2019-01-03,52,40,31,97,85,53,13,7,0,1,3,bicycle,1
516,1,19,2019,4,15,2019-01-04,67,46,30,96,66,31,10,3,0,1,4,bicycle,1
517,1,19,2019,5,14,2019-01-05,73,49,32,93,66,24,13,4,0,0,5,bicycle,1
518,1,19,2019,6,7,2019-01-06,75,53,34,100,84,53,17,7,0,0,6,bicycle,1
519,1,19,2019,7,6,2019-01-07,76,67,58,97,82,58,14,8,3,0,0,bicycle,1
520,1,19,2019,8,13,2019-01-08,77,61,52,100,78,42,20,4,0,0,1,bicycle,1
521,1,19,2019,9,14,2019-01-09,62,53,43,76,45,35,17,12,0,0,2,bicycle,1
522,1,19,2019,10,10,2019-01-10,60,51,40,86,56,32,10,3,0,0,3,bicycle,1
523,1,19,2019,11,5,2019-01-11,63,55,43,97,82,65,12,4,0,0,4,bicycle,1
524,1,19,2019,12,14,2019-01-12,62,54,42,97,72,42,17,8,0,1,5,bicycle,1
525,1,19,2019,13,6,2019-01-13,53,45,38,79,66,54,15,12,6,0,6,bicycle,1
526,1,19,2019,14,10,2019-01-14,50,43,36,86,70,57,14,6,0,0,0,bicycle,1
527,1,19,2019,15,14,2019-01-15,51,49,47,86,74,63,9,4,0,0,1,bicycle,1
528,1,19,2019,16,8,2019-01-16,58,54,50,96,90,83,7,2,0,0,2,bicycle,1
529,1,19,2019,17,24,2019-01-17,77,61,48,96,75,32,9,4,0,1,3,bicycle,1
530,1,19,2019,18,24,2019-01-18,66,59,50,97,92,84,17,8,0,0,4,bicycle,1
531,1,19,2019,19,19,2019-01-19,65,51,35,78,46,31,25,17,8,1,5,bicycle,1
532,1,19,2019,20,18,2019-01-20,55,41,33,85,55,34,10,5,0,0,6,bicycle,1
533,1,19,2019,21,23,2019-01-21,67,49,29,92,72,48,22,10,0,0,0,bicycle,1
534,1,19,2019,22,25,2019-01-22,71,60,44,87,75,61,25,12,5,0,1,bicycle,1
535,1,19,2019,23,17,2019-01-23,56,43,31,89,48,26,24,12,0,1,2,bicycle,1
536,1,19,2019,24,21,2019-01-24,64,45,27,89,60,27,18,6,0,0,3,bicycle,1
537,1,19,2019,25,30,2019-01-25,60,48,35,89,68,42,12,4,0,0,4,bicycle,1
538,1,19,2019,26,11,2019-01-26,64,51,39,93,81,54,10,5,0,0,5,bicycle,1
539,1,19,2019,27,19,2019-01-27,67,51,39,100,77,23,9,3,0,1,6,bicycle,1
540,1,19,2019,28,17,2019-01-28,71,55,38,97,65,39,30,13,3,0,0,bicycle,1
541,1,19,2019,29,20,2019-01-29,49,43,37,65,43,31,24,12,0,0,1,bicycle,1
542,1,19,2019,30,18,2019-01-30,55,47,37,76,56,37,12,5,0,0,2,bicycle,1
543,1,19,2019,31,15,2019-01-31,61,54,48,93,83,71,12,3,0,0,3,bicycle,1
544,1,20,2019,1,3,2019-01-01,46,41,36,97,83,76,21,11,0,0,1,bicycle,1
545,1,20,2019,2,1,2019-01-02,41,38,37,97,92,79,15,10,8,1,2,bicycle,1
546,1,20,2019,3,5,2019-01-03,52,40,31,97,85,53,13,7,0,1,3,bicycle,1
547,1,20,2019,4,11,2019-01-04,67,46,30,96,66,31,10,3,0,1,4,bicycle,1
548,1,20,2019,5,14,2019-01-05,73,49,32,93,66,24,13,4,0,0,5,bicycle,1
549,1,20,2019,6,12,2019-01-06,75,53,34,100,84,53,17,7,0,0,6,bicycle,1
550,1,20,2019,7,12,2019-01-07,76,67,58,97,82,58,14,8,3,0,0,bicycle,1
551,1,20,2019,8,11,2019-01-08,77,61,52,100,78,42,20,4,0,0,1,bicycle,1
552,1,20,2019,9,18,2019-01-09,62,53,43,76,45,35,17,12,0,0,2,bicycle,1
553,1,20,2019,10,18,2019-01-10,60,51,40,86,56,32,10,3,0,0,3,bicycle,1
554,1,20,2019,11,2,2019-01-11,63,55,43,97,82,65,12,4,0,0,4,bicycle,1
555,1,20,2019,12,6,2019-01-12,62,54,42,97,72,42,17,8,0,1,5,bicycle,1
556,1,20,2019,13,9,2019-01-13,53,45,38,79,66,54,15,12,6,0,6,bicycle,1
557,1,20,2019,14,8,2019-01-14,50,43,36,86,70,57,14,6,0,0,0,bicycle,1
558,1,20,2019,15,7,2019-01-15,51,49,47,86,74,63,9,4,0,0,1,bicycle,1
559,1,20,2019,16,2,2019-01-16,58,54,50,96,90,83,7,2,0,0,2,bicycle,1
560,1,20,2019,17,29,2019-01-17,77,61,48,96,75,32,9,4,0,1,3,bicycle,1
