,month,hour,year,day,count,date,maxtemp,atemp,mintemp,maxhum,ahum,minhum,maxwind,awind,minwind,prec,day_of_week,vehicle_type,vehicle_encoded,hour_encoded,month_encoded,count_encoded
257,1,8,2019,10,389,2019-01-10,60,51,40,86,56,32,10,3,0,0,3,scooter,0,2,0,0
258,1,8,2019,11,411,2019-01-11,63,55,43,97,82,65,12,4,0,0,4,scooter,0,2,0,0
259,1,8,2019,12,118,2019-01-12,62,54,42,97,72,42,17,8,0,1,5,scooter,0,2,0,0
260,1,8,2019,13,78,2019-01-13,53,45,38,79,66,54,15,12,6,0,6,scooter,0,2,0,0
261,1,8,2019,14,352,2019-01-14,50,43,36,86,70,57,14,6,0,0,0,scooter,0,2,0,0
262,1,8,2019,15,419,2019-01-15,51,49,47,86,74,63,9,4,0,0,1,scooter,0,2,0,0
263,1,8,2019,16,438,2019-01-16,58,54,50,96,90,83,7,2,0,0,2,scooter,0,2,0,1
264,1,8,2019,17,400,2019-01-17,77,61,48,96,75,32,9,4,0,1,3,scooter,0,2,0,0
265,1,8,2019,18,443,2019-01-18,66,59,50,97,92,84,17,8,0,0,4,scooter,0,2,0,1
266,1,8,2019,19,97,2019-01-19,65,51,35,78,46,31,25,17,8,1,5,scooter,0,2,0,0
267,1,8,2019,20,125,2019-01-20,55,41,33,85,55,34,10,5,0,0,6,scooter,0,2,0,0
268,1,8,2019,21,196,2019-01-21,67,49,29,92,72,48,22,10,0,0,0,scooter,0,2,0,0
269,1,8,2019,22,478,2019-01-22,71,60,44,87,75,61,25,12,5,0,1,scooter,0,2,0,1
270,1,8,2019,23,535,2019-01-23,56,43,31,89,48,26,24,12,0,1,2,scooter,0,2,0,1
271,1,8,2019,24,495,2019-01-24,64,45,27,89,60,27,18,6,0,0,3,scooter,0,2,0,1
272,1,8,2019,25,579,2019-01-25,60,48,35,89,68,42,12,4,0,0,4,scooter,0,2,0,1
273,1,8,2019,26,177,2019-01-26,64,51,39,93,81,54,10,5,0,0,5,scooter,0,2,0,0
274,1,8,2019,27,107,2019-01-27,67,51,39,100,77,23,9,3,0,1,6,scooter,0,2,0,0
275,1,8,2019,28,659,2019-01-28,71,55,38,97,65,39,30,13,3,0,0,scooter,0,2,0,1
276,1,8,2019,29,555,2019-01-29,49,43,37,65,43,31,24,12,0,0,1,scooter,0,2,0,1
277,1,8,2019,30,624,2019-01-30,55,47,37,76,56,37,12,5,0,0,2,scooter,0,2,0,1
278,1,8,2019,31,570,2019-01-31,61,54,48,93,83,71,12,3,0,0,3,scooter,0,2,0,1
279,1,9,2019,1,142,2019-01-01,46,41,36,97,83,76,21,11,0,0,1,scooter,0,2,0,0
280,1,9,2019,2,45,2019-01-02,41,38,37,97,92,79,15,10,8,1,2,scooter,0,2,0,0
281,1,9,2019,3,130,2019-01-03,52,40,31,97,85,53,13,7,0,1,3,scooter,0,2,0,0
282,1,9,2019,4,247,2019-01-04,67,46,30,96,66,31,10,3,0,1,4,scooter,0,2,0,0
283,1,9,2019,5,160,2019-01-05,73,49,32,93,66,24,13,4,0,0,5,scooter,0,2,0,0
284,1,9,2019,6,148,2019-01-06,75,53,34,100,84,53,17,7,0,0,6,scooter,0,2,0,0
285,1,9,2019,7,242,2019-01-07,76,67,58,97,82,58,14,8,3,0,0,scooter,0,2,0,0
286,1,9,2019,8,304,2019-01-08,77,61,52,100,78,42,20,4,0,0,1,scooter,0,2,0,0
287,1,9,2019,9,300,2019-01-09,62,53,43,76,45,35,17,12,0,0,2,scooter,0,2,0,0
288,1,9,2019,10,324,2019-01-10,60,51,40,86,56,32,10,3,0,0,3,scooter,0,2,0,0
289,1,9,2019,11,356,2019-01-11,63,55,43,97,82,65,12,4,0,0,4,scooter,0,2,0,0
290,1,9,2019,12,283,2019-01-12,62,54,42,97,72,42,17,8,0,1,5,scooter,0,2,0,0
291,1,9,2019,13,163,2019-01-13,53,45,38,79,66,54,15,12,6,0,6,scooter,0,2,0,0
292,1,9,2019,14,284,2019-01-14,50,43,36,86,70,57,14,6,0,0,0,scooter,0,2,0,0
293,1,9,2019,15,316,2019-01-15,51,49,47,86,74,63,9,4,0,0,1,scooter,0,2,0,0
294,1,9,2019,16,310,2019-01-16,58,54,50,96,90,83,7,2,0,0,2,scooter,0,2,0,0
295,1,9,2019,17,315,2019-01-17,77,61,48,96,75,32,9,4,0,1,3,scooter,0,2,0,0
296,1,9,2019,18,381,2019-01-18,66,59,50,97,92,84,17,8,0,0,4,scooter,0,2,0,0
297,1,9,2019,19,212,2019-01-19,65,51,35,78,46,31,25,17,8,1,5,scooter,0,2,0,0
298,1,9,2019,20,302,2019-01-20,55,41,33,85,55,34,10,5,0,0,6,scooter,0,2,0,0
299,1,9,2019,21,296,2019-01-21,67,49,29,92,72,48,22,10,0,0,0,scooter,0,2,0,0
300,1,9,2019,22,685,2019-01-22,71,60,44,87,75,61,25,12,5,0,1,scooter,0,2,0,1
301,1,9,2019,23,576,2019-01-23,56,43,31,89,48,26,24,12,0,1,2,scooter,0,2,0,1
302,1,9,2019,24,783,2019-01-24,64,45,27,89,60,27,18,6,0,0,3,scooter,0,2,0,1
303,1,9,2019,25,576,2019-01-25,60,48,35,89,68,42,12,4,0,0,4,scooter,0,2,0,1
304,1,9,2019,26,313,2019-01-26,64,51,39,93,81,54,10,5,0,0,5,scooter,0,2,0,0
305,1,9,2019,27,325,2019-01-27,67,51,39,100,77,23,9,3,0,1,6,scooter,0,2,0,0
306,1,9,2019,28,762,2019-01-28,71,55,38,97,65,39,30,13,3,0,0,scooter,0,2,0,1
307,1,9,2019,29,794,2019-01-29,49,43,37,65,43,31,24,12,0,0,1,scooter,0,2,0,1
308,1,9,2019,30,731,2019-01-30,55,47,37,76,56,37,12,5,0,0,2,scooter,0,2,0,1
309,1,9,2019,31,830,2019-01-31,61,54,48,93,83,71,12,3,0,0,3,scooter,0,2,0,1
310,1,10,2019,1,197,2019-01-01,46,41,36,97,83,76,21,11,0,0,1,scooter,0,2,0,0
311,1,10,2019,2,51,2019-01-02,41,38,37,97,92,79,15,10,8,1,2,scooter,0,2,0,0
312,1,10,2019,3,150,2019-01-03,52,40,31,97,85,53,13,7,0,1,3,scooter,0,2,0,0
313,1,10,2019,4,262,2019-01-04,67,46,30,96,66,31,10,3,0,1,4,scooter,0,2,0,0
314,1,10,2019,5,309,2019-01-05,73,49,32,93,66,24,13,4,0,0,5,scooter,0,2,0,0
315,1,10,2019,6,288,2019-01-06,75,53,34,100,84,53,17,7,0,0,6,scooter,0,2,0,0
316,1,10,2019,7,261,2019-01-07,76,67,58,97,82,58,14,8,3,0,0,scooter,0,2,0,0
317,1,10,2019,8,304,2019-01-08,77,61,52,100,78,42,20,4,0,0,1,scooter,0,2,0,0
318,1,10,2019,9,291,2019-01-09,62,53,43,76,45,35,17,12,0,0,2,scooter,0,2,0,0
319,1,10,2019,10,267,2019-01-10,60,51,40,86,56,32,10,3,0,0,3,scooter,0,2,0,0
320,1,10,2019,11,338,2019-01-11,63,55,43,97,82,65,12,4,0,0,4,scooter,0,2,0,0
321,1,10,2019,12,500,2019-01-12,62,54,42,97,72,42,17,8,0,1,5,scooter,0,2,0,1
322,1,10,2019,13,356,2019-01-13,53,45,38,79,66,54,15,12,6,0,6,scooter,0,2,0,0
323,1,10,2019,14,228,2019-01-14,50,43,36,86,70,57,14,6,0,0,0,scooter,0,2,0,0
324,1,10,2019,15,279,2019-01-15,51,49,47,86,74,63,9,4,0,0,1,scooter,0,2,0,0
325,1,10,2019,16,209,2019-01-16,58,54,50,96,90,83,7,2,0,0,2,scooter,0,2,0,0
326,1,10,2019,17,288,2019-01-17,77,61,48,96,75,32,9,4,0,1,3,scooter,0,2,0,0
327,1,10,2019,18,361,2019-01-18,66,59,50,97,92,84,17,8,0,0,4,scooter,0,2,0,0
328,1,10,2019,19,450,2019-01-19,65,51,35,78,46,31,25,17,8,1,5,scooter,0,2,0,1
329,1,10,2019,20,535,2019-01-20,55,41,33,85,55,34,10,5,0,0,6,scooter,0,2,0,1
330,1,10,2019,21,421,2019-01-21,67,49,29,92,72,48,22,10,0,0,0,scooter,0,2,0,0
331,1,10,2019,22,541,2019-01-22,71,60,44,87,75,61,25,12,5,0,1,scooter,0,2,0,1
332,1,10,2019,23,558,2019-01-23,56,43,31,89,48,26,24,12,0,1,2,scooter,0,2,0,1
333,1,10,2019,24,584,2019-01-24,64,45,27,89,60,27,18,6,0,0,3,scooter,0,2,0,1
334,1,10,2019,25,594,2019-01-25,60,48,35,89,68,42,12,4,0,0,4,scooter,0,2,0,1
335,1,10,2019,26,628,2019-01-26,64,51,39,93,81,54,10,5,0,0,5,scooter,0,2,0,1
336,1,10,2019,27,576,2019-01-27,67,51,39,100,77,23,9,3,0,1,6,scooter,0,2,0,1
337,1,10,2019,28,675,2019-01-28,71,55,38,97,65,39,30,13,3,0,0,scooter,0,2,0,1
338,1,10,2019,29,568,2019-01-29,49,43,37,65,43,31,24,12,0,0,1,scooter,0,2,0,1
339,1,10,2019,30,646,2019-01-30,55,47,37,76,56,37,12,5,0,0,2,scooter,0,2,0,1
340,1,10,2019,31,610,2019-01-31,61,54,48,93,83,71,12,3,0,0,3,scooter,0,2,0,1
341,1,11,2019,1,408,2019-01-01,46,41,36,97,83,76,21,11,0,0,1,scooter,0,2,0,0
342,1,11,2019,2,63,2019-01-02,41,38,37,97,92,79,15,10,8,1,2,scooter,0,2,0,0
343,1,11,2019,3,221,2019-01-03,52,40,31,97,85,53,13,7,0,1,3,scooter,0,2,0,0
344,1,11,2019,4,460,2019-01-04,67,46,30,96,66,31,10,3,0,1,4,scooter,0,2,0,1
345,1,11,2019,5,612,2019-01-05,73,49,32,93,66,24,13,4,0,0,5,scooter,0,2,0,1
346,1,11,2019,6,511,2019-01-06,75,53,34,100,84,53,17,7,0,0,6,scooter,0,2,0,1
347,1,11,2019,7,416,2019-01-07,76,67,58,97,82,58,14,8,3,0,0,scooter,0,2,0,0
348,1,11,2019,8,419,2019-01-08,77,61,52,100,78,42,20,4,0,0,1,scooter,0,2,0,0
349,1,11,2019,9,453,2019-01-09,62,53,43,76,45,35,17,12,0,0,2,scooter,0,2,0,1
350,1,11,2019,10,393,2019-01-10,60,51,40,86,56,32,10,3,0,0,3,scooter,0,2,0,0
351,1,11,2019,11,573,2019-01-11,63,55,43,97,82,65,12,4,0,0,4,scooter,0,2,0,1
352,1,11,2019,12,818,2019-01-12,62,54,42,97,72,42,17,8,0,1,5,scooter,0,2,0,1
353,1,11,2019,13,612,2019-01-13,53,45,38,79,66,54,15,12,6,0,6,scooter,0,2,0,1
354,1,11,2019,14,340,2019-01-14,50,43,36,86,70,57,14,6,0,0,0,scooter,0,2,0,0
355,1,11,2019,15,403,2019-01-15,51,49,47,86,74,63,9,4,0,0,1,scooter,0,2,0,0
356,1,11,2019,16,326,2019-01-16,58,54,50,96,90,83,7,2,0,0,2,scooter,0,2,0,0
357,1,11,2019,17,515,2019-01-17,77,61,48,96,75,32,9,4,0,1,3,scooter,0,2,0,1
358,1,11,2019,18,540,2019-01-18,66,59,50,97,92,84,17,8,0,0,4,scooter,0,2,0,1
359,1,11,2019,19,710,2019-01-19,65,51,35,78,46,31,25,17,8,1,5,scooter,0,2,0,1
360,1,11,2019,20,720,2019-01-20,55,41,33,85,55,34,10,5,0,0,6,scooter,0,2,0,1
361,1,11,2019,21,558,2019-01-21,67,49,29,92,72,48,22,10,0,0,0,scooter,0,2,0,1
362,1,11,2019,22,562,2019-01-22,71,60,44,87,75,61,25,12,5,0,1,scooter,0,2,0,1
363,1,11,2019,23,609,2019-01-23,56,43,31,89,48,26,24,12,0,1,2,scooter,0,2,0,1
364,1,11,2019,24,638,2019-01-24,64,45,27,89,60,27,18,6,0,0,3,scooter,0,2,0,1
365,1,11,2019,25,819,2019-01-25,60,48,35,89,68,42,12,4,0,0,4,scooter,0,2,0,1
366,1,11,2019,26,880,2019-01-26,64,51,39,93,81,54,10,5,0,0,5,scooter,0,2,0,2
367,1,11,2019,27,936,2019-01-27,67,51,39,100,77,23,9,3,0,1,6,scooter,0,2,0,2
368,1,11,2019,28,773,2019-01-28,71,55,38,97,65,39,30,13,3,0,0,scooter,0,2,0,1
369,1,11,2019,29,604,2019-01-29,49,43,37,65,43,31,24,12,0,0,1,scooter,0,2,0,1
370,1,11,2019,30,756,2019-01-30,55,47,37,76,56,37,12,5,0,0,2,scooter,0,2,0,1
371,1,11,2019,31,654,2019-01-31,61,54,48,93,83,71,12,3,0,0,3,scooter,0,2,0,1
372,1,12,2019,1,704,2019-01-01,46,41,36,97,83,76,21,11,0,0,1,scooter,0,3,0,1
373,1,12,2019,2,28,2019-01-02,41,38,37,97,92,79,15,10,8,1,2,scooter,0,3,0,0
374,1,12,2019,3,320,2019-01-03,52,40,31,97,85,53,13,7,0,1,3,scooter,0,3,0,0
375,1,12,2019,4,678,2019-01-04,67,46,30,96,66,31,10,3,0,1,4,scooter,0,3,0,1
376,1,12,2019,5,963,2019-01-05,73,49,32,93,66,24,13,4,0,0,5,scooter,0,3,0,2
377,1,12,2019,6,717,2019-01-06,75,53,34,100,84,53,17,7,0,0,6,scooter,0,3,0,1
378,1,12,2019,7,574,2019-01-07,76,67,58,97,82,58,14,8,3,0,0,scooter,0,3,0,1
379,1,12,2019,8,666,2019-01-08,77,61,52,100,78,42,20,4,0,0,1,scooter,0,3,0,1
380,1,12,2019,9,591,2019-01-09,62,53,43,76,45,35,17,12,0,0,2,scooter,0,3,0,1
381,1,12,2019,10,636,2019-01-10,60,51,40,86,56,32,10,3,0,0,3,scooter,0,3,0,1
382,1,12,2019,11,773,2019-01-11,63,55,43,97,82,65,12,4,0,0,4,scooter,0,3,0,1
383,1,12,2019,12,1197,2019-01-12,62,54,42,97,72,42,17,8,0,1,5,scooter,0,3,0,2
384,1,12,2019,13,773,2019-01-13,53,45,38,79,66,54,15,12,6,0,6,scooter,0,3,0,1
385,1,12,2019,14,475,2019-01-14,50,43,36,86,70,57,14,6,0,0,0,scooter,0,3,0,1
386,1,12,2019,15,573,2019-01-15,51,49,47,86,74,63,9,4,0,0,1,scooter,0,3,0,1
387,1,12,2019,16,390,2019-01-16,58,54,50,96,90,83,7,2,0,0,2,scooter,0,3,0,0
388,1,12,2019,17,654,2019-01-17,77,61,48,96,75,32,9,4,0,1,3,scooter,0,3,0,1
389,1,12,2019,18,705,2019-01-18,66,59,50,97,92,84,17,8,0,0,4,scooter,0,3,0,1
390,1,12,2019,19,990,2019-01-19,65,51,35,78,46,31,25,17,8,1,5,scooter,0,3,0,2
391,1,12,2019,20,1076,2019-01-20,55,41,33,85,55,34,10,5,0,0,6,scooter,0,3,0,2
392,1,12,2019,21,770,2019-01-21,67,49,29,92,72,48,22,10,0,0,0,scooter,0,3,0,1
393,1,12,2019,22,849,2019-01-22,71,60,44,87,75,61,25,12,5,0,1,scooter,0,3,0,1
394,1,12,2019,23,704,2019-01-23,56,43,31,89,48,26,24,12,0,1,2,scooter,0,3,0,1
395,1,12,2019,24,960,2019-01-24,64,45,27,89,60,27,18,6,0,0,3,scooter,0,3,0,2
396,1,12,2019,25,1041,2019-01-25,60,48,35,89,68,42,12,4,0,0,4,scooter,0,3,0,2
397,1,12,2019,26,1332,2019-01-26,64,51,39,93,81,54,10,5,0,0,5,scooter,0,3,0,3
398,1,12,2019,27,1227,2019-01-27,67,51,39,100,77,23,9,3,0,1,6,scooter,0,3,0,2
399,1,12,2019,28,1059,2019-01-28,71,55,38,97,65,39,30,13,3,0,0,scooter,0,3,0,2
400,1,12,2019,29,877,2019-01-29,49,43,37,65,43,31,24,12,0,0,1,scooter,0,3,0,2
401,1,12,2019,30,898,2019-01-30,55,47,37,76,56,37,12,5,0,0,2,scooter,0,3,0,2
402,1,12,2019,31,943,2019-01-31,61,54,48,93,83,71,12,3,0,0,3,scooter,0,3,0,2
403,1,13,2019,1,755,2019-01-01,46,41,36,97,83,76,21,11,0,0,1,scooter,0,3,0,1
404,1,13,2019,2,42,2019-01-02,41,38,37,97,92,79,15,10,8,1,2,scooter,0,3,0,0
405,1,13,2019,3,401,2019-01-03,52,40,31,97,85,53,13,7,0,1,3,scooter,0,3,0,0
406,1,13,2019,4,788,2019-01-04,67,46,30,96,66,31,10,3,0,1,4,scooter,0,3,0,1
407,1,13,2019,5,1258,2019-01-05,73,49,32,93,66,24,13,4,0,0,5,scooter,0,3,0,2
408,1,13,2019,6,910,2019-01-06,75,53,34,100,84,53,17,7,0,0,6,scooter,0,3,0,2
409,1,13,2019,7,583,2019-01-07,76,67,58,97,82,58,14,8,3,0,0,scooter,0,3,0,1
410,1,13,2019,8,651,2019-01-08,77,61,52,100,78,42,20,4,0,0,1,scooter,0,3,0,1
411,1,13,2019,9,620,2019-01-09,62,53,43,76,45,35,17,12,0,0,2,scooter,0,3,0,1
412,1,13,2019,10,676,2019-01-10,60,51,40,86,56,32,10,3,0,0,3,scooter,0,3,0,1
413,1,13,2019,11,863,2019-01-11,63,55,43,97,82,65,12,4,0,0,4,scooter,0,3,0,1
414,1,13,2019,12,1403,2019-01-12,62,54,42,97,72,42,17,8,0,1,5,scooter,0,3,0,3
415,1,13,2019,13,992,2019-01-13,53,45,38,79,66,54,15,12,6,0,6,scooter,0,3,0,2
416,1,13,2019,14,555,2019-01-14,50,43,36,86,70,57,14,6,0,0,0,scooter,0,3,0,1
417,1,13,2019,15,500,2019-01-15,51,49,47,86,74,63,9,4,0,0,1,scooter,0,3,0,1
418,1,13,2019,16,391,2019-01-16,58,54,50,96,90,83,7,2,0,0,2,scooter,0,3,0,0
419,1,13,2019,17,628,2019-01-17,77,61,48,96,75,32,9,4,0,1,3,scooter,0,3,0,1
420,1,13,2019,18,827,2019-01-18,66,59,50,97,92,84,17,8,0,0,4,scooter,0,3,0,1
421,1,13,2019,19,1211,2019-01-19,65,51,35,78,46,31,25,17,8,1,5,scooter,0,3,0,2
422,1,13,2019,20,1352,2019-01-20,55,41,33,85,55,34,10,5,0,0,6,scooter,0,3,0,3
423,1,13,2019,21,874,2019-01-21,67,49,29,92,72,48,22,10,0,0,0,scooter,0,3,0,2
424,1,13,2019,22,786,2019-01-22,71,60,44,87,75,61,25,12,5,0,1,scooter,0,3,0,1
425,1,13,2019,23,698,2019-01-23,56,43,31,89,48,26,24,12,0,1,2,scooter,0,3,0,1
426,1,13,2019,24,849,2019-01-24,64,45,27,89,60,27,18,6,0,0,3,scooter,0,3,0,1
427,1,13,2019,25,985,2019-01-25,60,48,35,89,68,42,12,4,0,0,4,scooter,0,3,0,2
428,1,13,2019,26,1567,2019-01-26,64,51,39,93,81,54,10,5,0,0,5,scooter,0,3,0,3
429,1,13,2019,27,1485,2019-01-27,67,51,39,100,77,23,9,3,0,1,6,scooter,0,3,0,3
430,1,13,2019,28,978,2019-01-28,71,55,38,97,65,39,30,13,3,0,0,scooter,0,3,0,2
431,1,13,2019,29,717,2019-01-29,49,43,37,65,43,31,24,12,0,0,1,scooter,0,3,0,1
432,1,13,2019,30,819,2019-01-30,55,47,37,76,56,37,12,5,0,0,2,scooter,0,3,0,1
433,1,13,2019,31,829,2019-01-31,61,54,48,93,83,71,12,3,0,0,3,scooter,0,3,0,1
434,1,14,2019,1,746,2019-01-01,46,41,36,97,83,76,21,11,0,0,1,scooter,0,3,0,1
435,1,14,2019,2,36,2019-01-02,41,38,37,97,92,79,15,10,8,1,2,scooter,0,3,0,0
436,1,14,2019,3,434,2019-01-03,52,40,31,97,85,53,13,7,0,1,3,scooter,0,3,0,0
437,1,14,2019,4,824,2019-01-04,67,46,30,96,66,31,10,3,0,1,4,scooter,0,3,0,1
438,1,14,2019,5,1522,2019-01-05,73,49,32,93,66,24,13,4,0,0,5,scooter,0,3,0,3
439,1,14,2019,6,1021,2019-01-06,75,53,34,100,84,53,17,7,0,0,6,scooter,0,3,0,2
440,1,14,2019,7,585,2019-01-07,76,67,58,97,82,58,14,8,3,0,0,scooter,0,3,0,1
441,1,14,2019,8,590,2019-01-08,77,61,52,100,78,42,20,4,0,0,1,scooter,0,3,0,1
442,1,14,2019,9,630,2019-01-09,62,53,43,76,45,35,17,12,0,0,2,scooter,0,3,0,1
443,1,14,2019,10,625,2019-01-10,60,51,40,86,56,32,10,3,0,0,3,scooter,0,3,0,1
444,1,14,2019,11,829,2019-01-11,63,55,43,97,82,65,12,4,0,0,4,scooter,0,3,0,1
445,1,14,2019,12,1487,2019-01-12,62,54,42,97,72,42,17,8,0,1,5,scooter,0,3,0,3
446,1,14,2019,13,1011,2019-01-13,53,45,38,79,66,54,15,12,6,0,6,scooter,0,3,0,2
447,1,14,2019,14,497,2019-01-14,50,43,36,86,70,57,14,6,0,0,0,scooter,0,3,0,1
448,1,14,2019,15,474,2019-01-15,51,49,47,86,74,63,9,4,0,0,1,scooter,0,3,0,1
449,1,14,2019,16,334,2019-01-16,58,54,50,96,90,83,7,2,0,0,2,scooter,0,3,0,0
450,1,14,2019,17,666,2019-01-17,77,61,48,96,75,32,9,4,0,1,3,scooter,0,3,0,1
451,1,14,2019,18,785,2019-01-18,66,59,50,97,92,84,17,8,0,0,4,scooter,0,3,0,1
452,1,14,2019,19,1384,2019-01-19,65,51,35,78,46,31,25,17,8,1,5,scooter,0,3,0,3
453,1,14,2019,20,1539,2019-01-20,55,41,33,85,55,34,10,5,0,0,6,scooter,0,3,0,3
454,1,14,2019,21,1012,2019-01-21,67,49,29,92,72,48,22,10,0,0,0,scooter,0,3,0,2
455,1,14,2019,22,621,2019-01-22,71,60,44,87,75,61,25,12,5,0,1,scooter,0,3,0,1
456,1,14,2019,23,768,2019-01-23,56,43,31,89,48,26,24,12,0,1,2,scooter,0,3,0,1
457,1,14,2019,24,806,2019-01-24,64,45,27,89,60,27,18,6,0,0,3,scooter,0,3,0,1
458,1,14,2019,25,1020,2019-01-25,60,48,35,89,68,42,12,4,0,0,4,scooter,0,3,0,2
459,1,14,2019,26,1838,2019-01-26,64,51,39,93,81,54,10,5,0,0,5,scooter,0,3,0,4
460,1,14,2019,27,1642,2019-01-27,67,51,39,100,77,23,9,3,0,1,6,scooter,0,3,0,3
461,1,14,2019,28,924,2019-01-28,71,55,38,97,65,39,30,13,3,0,0,scooter,0,3,0,2
462,1,14,2019,29,633,2019-01-29,49,43,37,65,43,31,24,12,0,0,1,scooter,0,3,0,1
463,1,14,2019,30,751,2019-01-30,55,47,37,76,56,37,12,5,0,0,2,scooter,0,3,0,1
464,1,14,2019,31,774,2019-01-31,61,54,48,93,83,71,12,3,0,0,3,scooter,0,3,0,1
465,1,15,2019,1,677,2019-01-01,46,41,36,97,83,76,21,11,0,0,1,scooter,0,3,0,1
466,1,15,2019,2,32,2019-01-02,41,38,37,97,92,79,15,10,8,1,2,scooter,0,3,0,0
467,1,15,2019,3,575,2019-01-03,52,40,31,97,85,53,13,7,0,1,3,scooter,0,3,0,1
468,1,15,2019,4,991,2019-01-04,67,46,30,96,66,31,10,3,0,1,4,scooter,0,3,0,2
469,1,15,2019,5,1717,2019-01-05,73,49,32,93,66,24,13,4,0,0,5,scooter,0,3,0,3
470,1,15,2019,6,1010,2019-01-06,75,53,34,100,84,53,17,7,0,0,6,scooter,0,3,0,2
471,1,15,2019,7,711,2019-01-07,76,67,58,97,82,58,14,8,3,0,0,scooter,0,3,0,1
472,1,15,2019,8,676,2019-01-08,77,61,52,100,78,42,20,4,0,0,1,scooter,0,3,0,1
473,1,15,2019,9,627,2019-01-09,62,53,43,76,45,35,17,12,0,0,2,scooter,0,3,0,1
474,1,15,2019,10,668,2019-01-10,60,51,40,86,56,32,10,3,0,0,3,scooter,0,3,0,1
475,1,15,2019,11,724,2019-01-11,63,55,43,97,82,65,12,4,0,0,4,scooter,0,3,0,1
476,1,15,2019,12,2110,2019-01-12,62,54,42,97,72,42,17,8,0,1,5,scooter,0,3,0,4
477,1,15,2019,13,1079,2019-01-13,53,45,38,79,66,54,15,12,6,0,6,scooter,0,3,0,2
478,1,15,2019,14,469,2019-01-14,50,43,36,86,70,57,14,6,0,0,0,scooter,0,3,0,1
479,1,15,2019,15,443,2019-01-15,51,49,47,86,74,63,9,4,0,0,1,scooter,0,3,0,1
480,1,15,2019,16,335,2019-01-16,58,54,50,96,90,83,7,2,0,0,2,scooter,0,3,0,0
481,1,15,2019,17,677,2019-01-17,77,61,48,96,75,32,9,4,0,1,3,scooter,0,3,0,1
482,1,15,2019,18,930,2019-01-18,66,59,50,97,92,84,17,8,0,0,4,scooter,0,3,0,2
483,1,15,2019,19,1580,2019-01-19,65,51,35,78,46,31,25,17,8,1,5,scooter,0,3,0,3
484,1,15,2019,20,1553,2019-01-20,55,41,33,85,55,34,10,5,0,0,6,scooter,0,3,0,3
485,1,15,2019,21,984,2019-01-21,67,49,29,92,72,48,22,10,0,0,0,scooter,0,3,0,2
486,1,15,2019,22,815,2019-01-22,71,60,44,87,75,61,25,12,5,0,1,scooter,0,3,0,1
487,1,15,2019,23,750,2019-01-23,56,43,31,89,48,26,24,12,0,1,2,scooter,0,3,0,1
488,1,15,2019,24,842,2019-01-24,64,45,27,89,60,27,18,6,0,0,3,scooter,0,3,0,1
489,1,15,2019,25,1130,2019-01-25,60,48,35,89,68,42,12,4,0,0,4,scooter,0,3,0,2
490,1,15,2019,26,2118,2019-01-26,64,51,39,93,81,54,10,5,0,0,5,scooter,0,3,0,4
491,1,15,2019,27,1654,2019-01-27,67,51,39,100,77,23,9,3,0,1,6,scooter,0,3,0,3
492,1,15,2019,28,938,2019-01-28,71,55,38,97,65,39,30,13,3,0,0,scooter,0,3,0,2
493,1,15,2019,29,846,2019-01-29,49,43,37,65,43,31,24,12,0,0,1,scooter,0,3,0,1
494,1,15,2019,30,819,2019-01-30,55,47,37,76,56,37,12,5,0,0,2,scooter,0,3,0,1
495,1,15,2019,31,986,2019-01-31,61,54,48,93,83,71,12,3,0,0,3,scooter,0,3,0,2
496,1,16,2019,1,701,2019-01-01,46,41,36,97,83,76,21,11,0,0,1,scooter,0,4,0,1
497,1,16,2019,2,39,2019-01-02,41,38,37,97,92,79,15,10,8,1,2,scooter,0,4,0,0
498,1,16,2019,3,671,2019-01-03,52,40,31,97,85,53,13,7,0,1,3,scooter,0,4,0,1
499,1,16,2019,4,1061,2019-01-04,67,46,30,96,66,31,10,3,0,1,4,scooter,0,4,0,2
500,1,16,2019,5,1654,2019-01-05,73,49,32,93,66,24,13,4,0,0,5,scooter,0,4,0,3
501,1,16,2019,6,1131,2019-01-06,75,53,34,100,84,53,17,7,0,0,6,scooter,0,4,0,2
502,1,16,2019,7,771,2019-01-07,76,67,58,97,82,58,14,8,3,0,0,scooter,0,4,0,1
503,1,16,2019,8,839,2019-01-08,77,61,52,100,78,42,20,4,0,0,1,scooter,0,4,0,1
504,1,16,2019,9,761,2019-01-09,62,53,43,76,45,35,17,12,0,0,2,scooter,0,4,0,1
505,1,16,2019,10,741,2019-01-10,60,51,40,86,56,32,10,3,0,0,3,scooter,0,4,0,1
506,1,16,2019,11,854,2019-01-11,63,55,43,97,82,65,12,4,0,0,4,scooter,0,4,0,1
507,1,16,2019,12,1701,2019-01-12,62,54,42,97,72,42,17,8,0,1,5,scooter,0,4,0,3
508,1,16,2019,13,1001,2019-01-13,53,45,38,79,66,54,15,12,6,0,6,scooter,0,4,0,2
509,1,16,2019,14,576,2019-01-14,50,43,36,86,70,57,14,6,0,0,0,scooter,0,4,0,1
510,1,16,2019,15,577,2019-01-15,51,49,47,86,74,63,9,4,0,0,1,scooter,0,4,0,1
511,1,16,2019,16,460,2019-01-16,58,54,50,96,90,83,7,2,0,0,2,scooter,0,4,0,1
512,1,16,2019,17,829,2019-01-17,77,61,48,96,75,32,9,4,0,1,3,scooter,0,4,0,1
